Unnamed: 0,Datetime,Text,Sentiment
2801,2019-12-19 04:34:53+00:00,oday  I stood with LGBTQIA  l  deres in the freezing cold to vehemently denounce a recent homophobic attack on a young queer immigrant where the police did not provide adequate language access or assistance  There is no place for hate in Queens   NoMasOdioEnQNS  Corona ,-1
2802,2019-12-18 19:04:34+00:00,Last night we hosted close to     parents   young people for a DREAM Act   college financial aid workshop  TY   Perla  amp  Alexis from   Panamerican International HS   amp  our co sponsors     FinancialAid  Corona  Elmhurst  JacksonHeights  DreamAct     at Pan American International High School,1
2803,2019-12-15 16:21:01+00:00,My family   I enjoyed meeting Santa and our neighbors at the   amp  Cicilistas Latinoamericanos de New York Santa Ride  Let   s fight to keep our streets safe for all generations  JacksonHeights  EastElmhurst  Corona  Woodside     at Travers Park,1
2804,2019-12-12 23:43:49+00:00, Bicycle Theft   Have you seen this individual  They are responsible for stealing a bicycle in the neighborhood  If you have any information  please us  or  at           TIPS         Thank you  Corona and  Elmhurst ,1
2805,2019-12-12 22:18:47+00:00,     Beers  BeerStagram  BeerDistributor  Deli  Corona  CoronaQueens  Queens  Shop  Grocery  GroceryStore  Store  Bodega  Christmas  NewYears  Flushing  EEDeliGrocery  BodegaKingz  Groceries  amp E Deli Grocery  SaN l m   igshid b hr   g rx ,0
2806,2019-12-11 15:48:13+00:00, Jacksonheights  corona  eastelmhurst  flushing This ones for you  ,0
2807,2019-12-11 15:45:20+00:00,You realize that the original tweet is for  betterbusses for growing neighborhoods of  LIC  Astoria  Jacksonheights  eastelmhurst  corona and  flushing    right   should look at effective  busses and property ,1
2808,2019-12-10 17:26:37+00:00, SaveTheDate  to present  Kwanzaa  Event on Saturday December   th from    AM to   PM Langston Hughes Community Library  amp  Cultural Center is located at        Northern Blvd in  Corona  Queens Hosted by ,0
2809,2019-12-08 18:56:03+00:00,hank you to our neighbors who stopped by to discuss the needs of our schools  driver   s licenses for all  and our agenda for next year  Stay tuned for more Cafecitos with Catalina in the New Year   Corona  Elmhurst  JacksonHeights     at Mama s Backyard,-1
2810,2019-12-07 22:52:34+00:00,   UnVioladorEnTuCamino  ElVioladorEresTu  Corona  Queens,0
2811,2019-12-07 18:54:04+00:00,hank you to our neighbors who spent this morning having cafecito and discussing our community with us  We chatted about education  the need for a ramp at our JH Post Office  and our plans for next year   PeoplePower  JacksonHeights  Corona  Elmhurst  D       at Laly   s Restaurant,0
2812,2019-11-28 15:24:41+00:00,OPEN thanksgiving  Do laundry Tide      for loyalty program customers  Charmin       transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   itsinqueens  jacksonheights  jacksonheightsny  queens  corona  elmhurst     at Laundrymat   st  amp    ave,1
2813,2019-11-23 18:44:41+00:00,I like taking pics of diff stickers plastered on street poles and such   Corona ,1
2814,2019-11-23 10:19:37+00:00, WANTED for a Endangering the welfare of a Child on          at      PM in the vicinity of   rd Ave  and    th St   Corona  Queens  Reward up to       Seen them  Know who they are  Call           TIPS or DM us  Calls are CONFIDENTIAL   YourCityYourCall      at Flushing Meadows Corona Park Aquatic Center,1
2815,2019-11-22 15:30:30+00:00,El mood de hoy es de   Corona y como dice el  llegan los  cheque,0
2816,2019-11-22 02:32:20+00:00,     tide bleach   oz      tide orig   oz  LESS rite aid  Difficult to find these so help me help u  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  elmhurst  corona  queens  seenin    citifield  madeinqueens     at Liz Discount Fabrics Inc,1
2817,2019-11-20 12:41:37+00:00,ide      for loyalty customers priced less  than RiteAid  for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  seenin    sfns mo     at     St  Tire  amp  Wheel   Corona   Northern Blvd   ,1
2818,2019-11-20 04:30:38+00:00,ide      for loyalty customers priced less  than RiteAid  for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  seenin    sfns mo,1
2819,2019-11-19 22:30:20+00:00,Last night we hosted a meeting with our school   s PTA   s   Chancellor Carranza to discuss concerns   find solutions to the needs of our district   s schools  The fight for our children   s education is a long term battle that I am committed to winning   Corona  Elmhurst  JacksonHeights     at P S    Q,1
2820,2019-11-19 22:19:38+00:00,So honored to swear in I S       s new student ambassadors  Congrats to the next leaders in our community  Que honor juramentar a los nuevos embajadores de la escuela intermedia     Felicidades a los nuevos l  deres de nuestra comunidad   YoungLeaders  ambassadors  Corona     at I S     Leonardo Da Vinci,1
2821,2019-11-16 18:57:45+00:00,oday   s mobile office hours are wrapping up  We will be back at our Corona Library next December   th  Terminando nuestras horas de oficina m  vil  Regresaremos el pr  ximo    de diciembre a la biblioteca de Corona   Corona  Elmhurst  JacksonHeights     at Queens Library at Corona,0
2822,2019-11-16 15:41:17+00:00,o join my WhatsApp Gr   Circus  citifield Tide    low   for loyal customers  transfer prescriptions           Keep saving  OTC card OK OPEN  days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  NYC  seenin       at Liz Discount Fabrics Inc,1
2823,2019-11-16 03:47:32+00:00,Circus ends in   days   citifield Tide    low   for loyalty program customers  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  NYC  seenin    pt status                    ,1
2824,2019-11-15 18:28:01+00:00,  we So Qu yo    Meaning   QueensNY  Queens  NewYorkCity  flushing  Jamaica  Corona  LongislandCity  amp  everythang in between     QueensNation issa  Brand of the Borough     Colden St Flushing Ny  igshid    b o rpa yd,0
2825,2019-11-11 14:07:22+00:00,City To Build    M  Preschool Next To  NYHallOfScience In  Queens  york jackson heights elmhurst city build   m preschool next ny hall science queens  corona  territorynetwork  queensrealestate  nycschools     at South Corona,0
2826,2019-11-09 15:06:50+00:00,Seen in  Jacksonheights  corona  This is a really distinct bike  Zoom in on it  Weird frame  Hope it gets back to the owner   bikenyc  bikelife  bikelifenyc  Heights  Queens  igshid  mq g imzs  d,0
2827,2019-11-06 13:24:04+00:00,Early morning faith reading  Tide   for loyalty program customers priced less for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  newyork  NYC  pt status                         at Liz Discount Fabrics Inc,1
2828,2019-11-06 13:18:22+00:00,Early morning faith reading  Tide   for loyalty program customers priced less for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  newyork  NYC  pt status                         at Liz Discount Fabrics Inc,1
2829,2019-11-05 19:29:18+00:00,CIRCUS  citifield till nov   th  Tide   for loyalty program customers priced less for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm   jacksonheights  jacksonheightsny  elmhurst  corona  queens  sfns mo     at Liz Discount Fabrics Inc,1
2830,2019-11-05 18:32:51+00:00,Scouting the new   bikelanes in  JacksonHeights   Corona  and  ElmhurstQueens today  The design is deadly and some are on bus routes  This is so as to advise on  Greenwave and other  BikeNYC  bikelife     igshid s uggtfdgc a,-1
2831,2019-11-05 17:16:38+00:00,Un d  a incre  ble visitando el centro de salud Plaza Del Sol  en  Corona  Queens Qu   experiencia ser bienvenida y escuchar su historia  Much  simas gracias     ValueCHCs  MakeCommunityHealthPrimary  SisterCHC,0
2832,2019-11-05 12:32:20+00:00,ide   for loyalty program customers priced less for local benefit  transfer prescriptions           Keep saving  OTC card OK OPEN   days  am  pm free delivery   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  newyork  NYC ,1
2833,2019-11-04 21:55:28+00:00,Ending my day wishing I was abit closer to home  but sunsets are nice  I was not into working today  but got it done  How was your day   LefrakCity  Corona  Queens  NewYorkCity  NYC,1
2834,2019-11-04 21:53:53+00:00,Ending my day wishing I was abit closer to home  but sunsets are nice  I was not into working today  but got it done  How was your day   LefrakCity  Corona  Queens  NewYorkCity  NYC  City  New York  igshid  brykw iujrul,1
2835,2019-11-04 20:06:12+00:00,Drive medical walkers wheelchairs bath seat TENs pain unit  priced less than online for local benefit  transfer           MEDICARE part B covered OTC card OK OPEN   days   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  newyork  NYC      at Tacos Morelos,0
2836,2019-11-04 20:05:02+00:00,Drive medical walkers wheelchairs bath seat TENs pain unit  priced less than online for local benefit  transfer           MEDICARE part B covered OTC card OK OPEN   days   jacksonheights  jacksonheightsny  lga  elmhurst  corona  queens  newyork  NYC      at Tacos Morelos,0
2837,2019-11-03 16:45:20+00:00,Hey   it s bad enough you let vehicle traffic freely roam  FMCP but you don t even post reduced speed limits  No signage for speed limits so cars can drive    mph next to our kids in a park      Flushing  Corona,-1
2838,2019-11-01 22:46:08+00:00,More than tasing  Milton Trujillo  of   says NYPD tactics are meant to drive POC out of  corona and clear way for real estate developers ,1
2839,2019-11-01 21:47:40+00:00,Listening to  corona  queens residents protest NYPD for tasing teenaged boy during arrest last weekend   taser    year old at corona subway station transit cops criticized  ProjectRosie,-1
2840,2019-10-27 23:28:33+00:00,hank you to  Sunday vibes   x   pretour   badbunny  corona salud  Center VIP Suites    igshid  fhaapchuq s ,0
2841,2019-10-22 13:04:49+00:00,Hey Peeps  November is gonna be a busy month starting with a presentation at the  Langston Hughes branch in  Corona for the annual  LangstonHughes Literary Festival  At  pm on Saturday  November  nd     eK hHvQ  igshid qv uriewnpjo,0
2842,2019-10-20 21:05:40+00:00,hank you to the Latino Lawyers Association of Queens County    for a fantastic Gala and for the work you do to uplift Latinos in the legal profession  Congrats to the honorees and let   s make sure we continue to open doors for others   LLAQC  LatinosIntheLaw  Corona  D       at Terrace On The Park,1
2843,2019-10-13 14:05:13+00:00,A group of these clowns usually loiter louise simeone park in  corona     ,0
2844,2019-10-10 14:44:16+00:00,William Spisak   Program Director for Housing Justice  talking about key points in the report   pointing out statistics including that recently   in   single family homes are being bought by Investors in  Corona   InvestorInvasion   ,1
2845,2019-10-09 01:37:25+00:00,Enjoying festivities at  Hispanic Heritage Month Celebration in  Corona tonight ,1
2846,2019-10-04 03:29:43+00:00, WANTED for a Burglary inside of Our Lady of Sorrows Roman Catholic Church located at           Avenue  Corona  Queens  On           Reward up to       Seen them  Know who they are  Call           TIPS or DM us  Calls are CONFIDENTIAL   YourCityYourCall,0
2847,2019-10-02 10:46:27+00:00,BW a una birrita en pleno verano en el Central Park  tbw  corona  centralpark  summer  summervibes  iammilo  milostyle  august      theloebboathouse en The Loeb Boathouse at Central Park  igshid  l  tbvmr tbp,0
2848,2019-10-01 16:53:58+00:00,Pizza  beer  love  thank you for alwAys welcoming us in your establishment with superb food  amp  service   lt mushroom truffle pie  cheese pie  gt                       corona  instapic  tavern  beer     rGF ic  igshid   qg  gib lne,1
2849,2019-09-29 21:13:34+00:00,   vaccination metro  health st  Entered in NYCity records   jacksonheights  jacksonheightsny  madeinqueens  jacksonheightslife  queensproud  queens  newyork  community  corona  elmhurst  whatisawinnyc  queensforever  queens     at Tacos Morelos,0
2850,2019-09-29 19:09:25+00:00, roshhashana  yomkippur  jewishholiday  regoparkhealthcare  kosher  queens  regopark  corona  grandpa  grandparents  nursinghome  rehabilitation   New York  igshid  sao  zftxi  ,0
2851,2019-09-29 01:42:38+00:00,Ping Pong anyone  Let   s Play  Hey  I   m actually good at this  have a great weekend     pingpong  nyc  luckystrikes  corona  kiehls  gothamcheer  manhattan  York  New York  iHllhVzs  igshid  ewm oexpvcz ,1
2852,2019-09-26 15:25:48+00:00,Can you please help me find my human  Our Officers found this beautiful German Shepherd wandering around   th St  amp  Corona Ave this morning with no collar no chip  If you have any info please call us               FoundDog  Elmhurst  Corona ,1
2853,2019-09-25 23:35:54+00:00, WANTED for A ROBBERY in the vicinity of   th Avenue  amp     th Street   Corona  Queens  on           AM Reward up to       Seen Them  Know who They are  Call           TIPS or DM us  Calls are CONFIDENTIAL   YourCityYourCall,1
2854,2019-09-25 23:21:12+00:00,Spending this evening talking to voters in  Corona and  EastElmhurst about the issues that matter most to them  Great discussions at the Junction Blvd   train stop  amp  at the doors in East Elmhurst ,1
2855,2019-09-25 00:17:27+00:00,Free  corona margaritas all around for the  queer community  Sign me up   findyourbeach  luckystrikes  partyinthecity  nyc  manhattan  Strike New York  igshid     upsyy  lp,0
2856,2019-09-24 22:31:47+00:00,Out today on a Day of Action to remind our community that the      census is right around the corner  Let   s all get counter   Corona  Elmhurst  JacksonHeights  GetCounted  D  Strong     at MTA Subway     th St Roosevelt Ave Jackson Hts    E F M R ,1
2857,2019-09-24 18:09:21+00:00,New York               newyork  newyorkcity  timessquare  billboard  lights  mandms  corona  beer  chocolate  building  nyc  ny  nikon  nikond     d     travel  trip  photooftheday  picoftheday  hugosergio      igshid   prjbz r mdo,0
2858,2019-09-22 14:08:46+00:00,Congrats to the  for a very successful gala this past Friday night  Thank you for supporting our community   Corona  Elmhurst  JacksonHeights  D  Strong     at Terrace On The Park,1
2859,2019-09-19 19:39:04+00:00,Stopped by the Corona Small Business Summit to reiterate our commitment to ensuring our businesses receive the resources they need to thrive   Corona  Elmhurst  JacksonHeights     at Aliento de Vida,1
